codigo,glosa,pais,value,anio,variable
1.0,C10,Chile,16556.08,2019,consumo_intermedio_por_actividad_economica
2.0,C11,Chile,3135.23,2019,consumo_intermedio_por_actividad_economica
3.0,C12,Chile,-,2019,consumo_intermedio_por_actividad_economica
4.0,C13,Chile,189.51,2019,consumo_intermedio_por_actividad_economica
5.0,C14,Chile,151.38,2019,consumo_intermedio_por_actividad_economica
6.0,C15,Chile,98.81,2019,consumo_intermedio_por_actividad_economica
7.0,C16,Chile,2297.82,2019,consumo_intermedio_por_actividad_economica
8.0,C17,Chile,3394.52,2019,consumo_intermedio_por_actividad_economica
9.0,C18,Chile,300.5,2019,consumo_intermedio_por_actividad_economica
10.0,C19,Chile,-,2019,consumo_intermedio_por_actividad_economica
11.0,C20,Chile,8522.71,2019,consumo_intermedio_por_actividad_economica
12.0,C21,Chile,686.84,2019,consumo_intermedio_por_actividad_economica
13.0,C22,Chile,1880.28,2019,consumo_intermedio_por_actividad_economica
14.0,C23,Chile,1813.59,2019,consumo_intermedio_por_actividad_economica
15.0,C24,Chile,1407.8,2019,consumo_intermedio_por_actividad_economica
16.0,C25,Chile,1722.98,2019,consumo_intermedio_por_actividad_economica
17.0,C26,Chile,50.52,2019,consumo_intermedio_por_actividad_economica
18.0,C27,Chile,484.18,2019,consumo_intermedio_por_actividad_economica
19.0,C28,Chile,655.52,2019,consumo_intermedio_por_actividad_economica
20.0,C29,Chile,64.39,2019,consumo_intermedio_por_actividad_economica
21.0,C30,Chile,41.93,2019,consumo_intermedio_por_actividad_economica
22.0,C31,Chile,355.42,2019,consumo_intermedio_por_actividad_economica
23.0,C32,Chile,48.23,2019,consumo_intermedio_por_actividad_economica
24.0,C33,Chile,705.78,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,Chile,2930.05,2019,consumo_intermedio_por_actividad_economica
,,Colombia,,2019,consumo_intermedio_por_actividad_economica
0.0,C,Colombia,46570.05,2019,consumo_intermedio_por_actividad_economica
1.0,C10,Colombia,11746.67,2019,consumo_intermedio_por_actividad_economica
2.0,C11,Colombia,1096.8,2019,consumo_intermedio_por_actividad_economica
3.0,C12,Colombia,-,2019,consumo_intermedio_por_actividad_economica
4.0,C13,Colombia,814.05,2019,consumo_intermedio_por_actividad_economica
5.0,C14,Colombia,1135.2,2019,consumo_intermedio_por_actividad_economica
6.0,C15,Colombia,213.78,2019,consumo_intermedio_por_actividad_economica
7.0,C16,Colombia,159.86,2019,consumo_intermedio_por_actividad_economica
8.0,C17,Colombia,1668.68,2019,consumo_intermedio_por_actividad_economica
9.0,C18,Colombia,432.47,2019,consumo_intermedio_por_actividad_economica
10.0,C19,Colombia,9349.22,2019,consumo_intermedio_por_actividad_economica
11.0,C20,Colombia,4438.26,2019,consumo_intermedio_por_actividad_economica
12.0,C21,Colombia,582.83,2019,consumo_intermedio_por_actividad_economica
13.0,C22,Colombia,1727.5,2019,consumo_intermedio_por_actividad_economica
14.0,C23,Colombia,1669.69,2019,consumo_intermedio_por_actividad_economica
15.0,C24,Colombia,1806.53,2019,consumo_intermedio_por_actividad_economica
16.0,C25,Colombia,895.83,2019,consumo_intermedio_por_actividad_economica
17.0,C26,Colombia,-,2019,consumo_intermedio_por_actividad_economica
18.0,C27,Colombia,893.94,2019,consumo_intermedio_por_actividad_economica
19.0,C28,Colombia,301.26,2019,consumo_intermedio_por_actividad_economica
20.0,C29,Colombia,685.04,2019,consumo_intermedio_por_actividad_economica
21.0,C30,Colombia,525.86,2019,consumo_intermedio_por_actividad_economica
22.0,C31,Colombia,320.79,2019,consumo_intermedio_por_actividad_economica
23.0,C32,Colombia,6105.79,2019,consumo_intermedio_por_actividad_economica
24.0,C33,Colombia,-,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,Colombia,-,2019,consumo_intermedio_por_actividad_economica
,,Ecuador,,2019,consumo_intermedio_por_actividad_economica
0.0,C,Ecuador,20696.44,2019,consumo_intermedio_por_actividad_economica
1.0,C10,Ecuador,10543.25,2019,consumo_intermedio_por_actividad_economica
2.0,C11,Ecuador,730.66,2019,consumo_intermedio_por_actividad_economica
3.0,C12,Ecuador,13.83,2019,consumo_intermedio_por_actividad_economica
4.0,C13,Ecuador,307.54,2019,consumo_intermedio_por_actividad_economica
5.0,C14,Ecuador,194.73,2019,consumo_intermedio_por_actividad_economica
6.0,C15,Ecuador,120.97,2019,consumo_intermedio_por_actividad_economica
7.0,C16,Ecuador,415.87,2019,consumo_intermedio_por_actividad_economica
8.0,C17,Ecuador,1210.11,2019,consumo_intermedio_por_actividad_economica
9.0,C18,Ecuador,284.98,2019,consumo_intermedio_por_actividad_economica
10.0,C19,Ecuador,177.72,2019,consumo_intermedio_por_actividad_economica
11.0,C20,Ecuador,975.24,2019,consumo_intermedio_por_actividad_economica
12.0,C21,Ecuador,359.74,2019,consumo_intermedio_por_actividad_economica
13.0,C22,Ecuador,1006.57,2019,consumo_intermedio_por_actividad_economica
14.0,C23,Ecuador,870.26,2019,consumo_intermedio_por_actividad_economica
15.0,C24,Ecuador,1030.58,2019,consumo_intermedio_por_actividad_economica
16.0,C25,Ecuador,630.81,2019,consumo_intermedio_por_actividad_economica
17.0,C26,Ecuador,152.59,2019,consumo_intermedio_por_actividad_economica
18.0,C27,Ecuador,529.21,2019,consumo_intermedio_por_actividad_economica
19.0,C28,Ecuador,51.69,2019,consumo_intermedio_por_actividad_economica
20.0,C29,Ecuador,536.32,2019,consumo_intermedio_por_actividad_economica
21.0,C30,Ecuador,187.39,2019,consumo_intermedio_por_actividad_economica
22.0,C31,Ecuador,240.27,2019,consumo_intermedio_por_actividad_economica
23.0,C32,Ecuador,20.51,2019,consumo_intermedio_por_actividad_economica
24.0,C33,Ecuador,105.6,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,Ecuador,-,2019,consumo_intermedio_por_actividad_economica
,,México,,2019,consumo_intermedio_por_actividad_economica
0.0,C,México,317502.05,2019,consumo_intermedio_por_actividad_economica
1.0,C10,México,44150.48,2019,consumo_intermedio_por_actividad_economica
2.0,C11,México,14580.69,2019,consumo_intermedio_por_actividad_economica
3.0,C12,México,492.17,2019,consumo_intermedio_por_actividad_economica
4.0,C13,México,8904.72,2019,consumo_intermedio_por_actividad_economica
5.0,C14,México,2513.97,2019,consumo_intermedio_por_actividad_economica
6.0,C15,México,1803.73,2019,consumo_intermedio_por_actividad_economica
7.0,C16,México,959.75,2019,consumo_intermedio_por_actividad_economica
8.0,C17,México,9172.89,2019,consumo_intermedio_por_actividad_economica
9.0,C18,México,502.55,2019,consumo_intermedio_por_actividad_economica
10.0,C19,México,15817.87,2019,consumo_intermedio_por_actividad_economica
11.0,C20,México,29743.29,2019,consumo_intermedio_por_actividad_economica
12.0,C21,México,907.89,2019,consumo_intermedio_por_actividad_economica
13.0,C22,México,13161.34,2019,consumo_intermedio_por_actividad_economica
14.0,C23,México,14967.49,2019,consumo_intermedio_por_actividad_economica
15.0,C24,México,22505.55,2019,consumo_intermedio_por_actividad_economica
16.0,C25,México,14340.91,2019,consumo_intermedio_por_actividad_economica
17.0,C26,México,4634.96,2019,consumo_intermedio_por_actividad_economica
18.0,C27,México,20357.65,2019,consumo_intermedio_por_actividad_economica
19.0,C28,México,28999.51,2019,consumo_intermedio_por_actividad_economica
20.0,C29,México,67084.67,2019,consumo_intermedio_por_actividad_economica
21.0,C30,México,1091.82,2019,consumo_intermedio_por_actividad_economica
22.0,C31,México,427.43,2019,consumo_intermedio_por_actividad_economica
23.0,C32,México,380.72,2019,consumo_intermedio_por_actividad_economica
24.0,C33,México,-,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,México,-,2019,consumo_intermedio_por_actividad_economica
,,Perú,,2019,consumo_intermedio_por_actividad_economica
0.0,C,Perú,47980.05,2019,consumo_intermedio_por_actividad_economica
1.0,C10,Perú,19449.01,2019,consumo_intermedio_por_actividad_economica
2.0,C11,Perú,1827.21,2019,consumo_intermedio_por_actividad_economica
3.0,C12,Perú,-,2019,consumo_intermedio_por_actividad_economica
4.0,C13,Perú,1258.96,2019,consumo_intermedio_por_actividad_economica
5.0,C14,Perú,1417.69,2019,consumo_intermedio_por_actividad_economica
6.0,C15,Perú,94.09,2019,consumo_intermedio_por_actividad_economica
7.0,C16,Perú,110.65,2019,consumo_intermedio_por_actividad_economica
8.0,C17,Perú,1532.9,2019,consumo_intermedio_por_actividad_economica
9.0,C18,Perú,416.44,2019,consumo_intermedio_por_actividad_economica
10.0,C19,Perú,5048.98,2019,consumo_intermedio_por_actividad_economica
11.0,C20,Perú,2707.13,2019,consumo_intermedio_por_actividad_economica
12.0,C21,Perú,512.12,2019,consumo_intermedio_por_actividad_economica
13.0,C22,Perú,2169,2019,consumo_intermedio_por_actividad_economica
14.0,C23,Perú,2501.02,2019,consumo_intermedio_por_actividad_economica
15.0,C24,Perú,4913.5,2019,consumo_intermedio_por_actividad_economica
16.0,C25,Perú,1639.58,2019,consumo_intermedio_por_actividad_economica
17.0,C26,Perú,11.24,2019,consumo_intermedio_por_actividad_economica
18.0,C27,Perú,641.83,2019,consumo_intermedio_por_actividad_economica
19.0,C28,Perú,322.22,2019,consumo_intermedio_por_actividad_economica
20.0,C29,Perú,221.77,2019,consumo_intermedio_por_actividad_economica
21.0,C30,Perú,179.14,2019,consumo_intermedio_por_actividad_economica
22.0,C31,Perú,153.73,2019,consumo_intermedio_por_actividad_economica
23.0,C32,Perú,524.35,2019,consumo_intermedio_por_actividad_economica
24.0,C33,Perú,327.49,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,Perú,-,2019,consumo_intermedio_por_actividad_economica
,,Uruguay,,2019,consumo_intermedio_por_actividad_economica
0.0,C,Uruguay,10244.71,2019,consumo_intermedio_por_actividad_economica
1.0,C10,Uruguay,5259.52,2019,consumo_intermedio_por_actividad_economica
2.0,C11,Uruguay,481.84,2019,consumo_intermedio_por_actividad_economica
3.0,C12,Uruguay,-,2019,consumo_intermedio_por_actividad_economica
4.0,C13,Uruguay,148.28,2019,consumo_intermedio_por_actividad_economica
5.0,C14,Uruguay,33.38,2019,consumo_intermedio_por_actividad_economica
6.0,C15,Uruguay,201.53,2019,consumo_intermedio_por_actividad_economica
7.0,C16,Uruguay,183.92,2019,consumo_intermedio_por_actividad_economica
8.0,C17,Uruguay,1024.17,2019,consumo_intermedio_por_actividad_economica
9.0,C18,Uruguay,78.57,2019,consumo_intermedio_por_actividad_economica
10.0,C19,Uruguay,754.31,2019,consumo_intermedio_por_actividad_economica
11.0,C20,Uruguay,614.72,2019,consumo_intermedio_por_actividad_economica
12.0,C21,Uruguay,269.29,2019,consumo_intermedio_por_actividad_economica
13.0,C22,Uruguay,312.81,2019,consumo_intermedio_por_actividad_economica
14.0,C23,Uruguay,352.38,2019,consumo_intermedio_por_actividad_economica
15.0,C24,Uruguay,52.88,2019,consumo_intermedio_por_actividad_economica
16.0,C25,Uruguay,167.03,2019,consumo_intermedio_por_actividad_economica
17.0,C26,Uruguay,3.12,2019,consumo_intermedio_por_actividad_economica
18.0,C27,Uruguay,63.37,2019,consumo_intermedio_por_actividad_economica
19.0,C28,Uruguay,2.56,2019,consumo_intermedio_por_actividad_economica
20.0,C29,Uruguay,122.48,2019,consumo_intermedio_por_actividad_economica
21.0,C30,Uruguay,-,2019,consumo_intermedio_por_actividad_economica
22.0,C31,Uruguay,34.87,2019,consumo_intermedio_por_actividad_economica
23.0,C32,Uruguay,14.13,2019,consumo_intermedio_por_actividad_economica
24.0,C33,Uruguay,69.55,2019,consumo_intermedio_por_actividad_economica
25.0,CXX,Uruguay,-,2019,consumo_intermedio_por_actividad_economica
,,Brasil,,2020,consumo_intermedio_por_actividad_economica
0.0,C,Brasil,471390.41,2020,consumo_intermedio_por_actividad_economica
1.0,C10,Brasil,129984.42,2020,consumo_intermedio_por_actividad_economica
2.0,C11,Brasil,13742.21,2020,consumo_intermedio_por_actividad_economica
3.0,C12,Brasil,2239.73,2020,consumo_intermedio_por_actividad_economica
4.0,C13,Brasil,6320.95,2020,consumo_intermedio_por_actividad_economica
5.0,C14,Brasil,4181.34,2020,consumo_intermedio_por_actividad_economica
6.0,C15,Brasil,3715.05,2020,consumo_intermedio_por_actividad_economica
7.0,C16,Brasil,3633.62,2020,consumo_intermedio_por_actividad_economica
8.0,C17,Brasil,15461.01,2020,consumo_intermedio_por_actividad_economica
9.0,C18,Brasil,1301.41,2020,consumo_intermedio_por_actividad_economica
10.0,C19,Brasil,28239.72,2020,consumo_intermedio_por_actividad_economica
11.0,C20,Brasil,63188.61,2020,consumo_intermedio_por_actividad_economica
12.0,C21,Brasil,8012.14,2020,consumo_intermedio_por_actividad_economica
13.0,C22,Brasil,17379.76,2020,consumo_intermedio_por_actividad_economica
14.0,C23,Brasil,11596.86,2020,consumo_intermedio_por_actividad_economica
15.0,C24,Brasil,36630.17,2020,consumo_intermedio_por_actividad_economica
16.0,C25,Brasil,12841.19,2020,consumo_intermedio_por_actividad_economica
17.0,C26,Brasil,17858.86,2020,consumo_intermedio_por_actividad_economica
18.0,C27,Brasil,14312.41,2020,consumo_intermedio_por_actividad_economica
19.0,C28,Brasil,20140.81,2020,consumo_intermedio_por_actividad_economica
20.0,C29,Brasil,43110.76,2020,consumo_intermedio_por_actividad_economica
21.0,C30,Brasil,6741.75,2020,consumo_intermedio_por_actividad_economica
22.0,C31,Brasil,4405.03,2020,consumo_intermedio_por_actividad_economica
23.0,C32,Brasil,3089.45,2020,consumo_intermedio_por_actividad_economica
24.0,C33,Brasil,3263.15,2020,consumo_intermedio_por_actividad_economica
25.0,CXX,Brasil,-,2020,consumo_intermedio_por_actividad_economica
,,Chile,,2020,consumo_intermedio_por_actividad_economica
0.0,C,Chile,43825.42,2020,consumo_intermedio_por_actividad_economica
1.0,C10,Chile,17287.15,2020,consumo_intermedio_por_actividad_economica
2.0,C11,Chile,2992.96,2020,consumo_intermedio_por_actividad_economica
3.0,C12,Chile,-,2020,consumo_intermedio_por_actividad_economica
4.0,C13,Chile,167.14,2020,consumo_intermedio_por_actividad_economica
5.0,C14,Chile,72.31,2020,consumo_intermedio_por_actividad_economica
6.0,C15,Chile,45.34,2020,consumo_intermedio_por_actividad_economica
7.0,C16,Chile,2285.87,2020,consumo_intermedio_por_actividad_economica
8.0,C17,Chile,2987.27,2020,consumo_intermedio_por_actividad_economica
9.0,C18,Chile,188.76,2020,consumo_intermedio_por_actividad_economica
10.0,C19,Chile,-,2020,consumo_intermedio_por_actividad_economica
11.0,C20,Chile,6636.38,2020,consumo_intermedio_por_actividad_economica
12.0,C21,Chile,648.11,2020,consumo_intermedio_por_actividad_economica
13.0,C22,Chile,1602.6,2020,consumo_intermedio_por_actividad_economica
14.0,C23,Chile,1670.9,2020,consumo_intermedio_por_actividad_economica
15.0,C24,Chile,1496.83,2020,consumo_intermedio_por_actividad_economica
16.0,C25,Chile,1316.4,2020,consumo_intermedio_por_actividad_economica
17.0,C26,Chile,14.25,2020,consumo_intermedio_por_actividad_economica
18.0,C27,Chile,495.45,2020,consumo_intermedio_por_actividad_economica
19.0,C28,Chile,550.68,2020,consumo_intermedio_por_actividad_economica
20.0,C29,Chile,45.03,2020,consumo_intermedio_por_actividad_economica
21.0,C30,Chile,56.16,2020,consumo_intermedio_por_actividad_economica
22.0,C31,Chile,305.21,2020,consumo_intermedio_por_actividad_economica
23.0,C32,Chile,49.25,2020,consumo_intermedio_por_actividad_economica
24.0,C33,Chile,702.58,2020,consumo_intermedio_por_actividad_economica
25.0,CXX,Chile,2208.79,2020,consumo_intermedio_por_actividad_economica
,,Colombia,,2020,consumo_intermedio_por_actividad_economica
0.0,C,Colombia,37801.01,2020,consumo_intermedio_por_actividad_economica
1.0,C10,Colombia,11359.43,2020,consumo_intermedio_por_actividad_economica
2.0,C11,Colombia,879.57,2020,consumo_intermedio_por_actividad_economica
3.0,C12,Colombia,-,2020,consumo_intermedio_por_actividad_economica
4.0,C13,Colombia,608.54,2020,consumo_intermedio_por_actividad_economica
5.0,C14,Colombia,827.24,2020,consumo_intermedio_por_actividad_economica
6.0,C15,Colombia,138.81,2020,consumo_intermedio_por_actividad_economica
7.0,C16,Colombia,125.45,2020,consumo_intermedio_por_actividad_economica
8.0,C17,Colombia,1388.78,2020,consumo_intermedio_por_actividad_economica
9.0,C18,Colombia,335.17,2020,consumo_intermedio_por_actividad_economica
10.0,C19,Colombia,6186.02,2020,consumo_intermedio_por_actividad_economica
11.0,C20,Colombia,3933.09,2020,consumo_intermedio_por_actividad_economica
12.0,C21,Colombia,566.23,2020,consumo_intermedio_por_actividad_economica
13.0,C22,Colombia,1533.21,2020,consumo_intermedio_por_actividad_economica
14.0,C23,Colombia,1261.33,2020,consumo_intermedio_por_actividad_economica
15.0,C24,Colombia,1465.3,2020,consumo_intermedio_por_actividad_economica
16.0,C25,Colombia,764.92,2020,consumo_intermedio_por_actividad_economica
17.0,C26,Colombia,-,2020,consumo_intermedio_por_actividad_economica
18.0,C27,Colombia,821.22,2020,consumo_intermedio_por_actividad_economica
19.0,C28,Colombia,217.37,2020,consumo_intermedio_por_actividad_economica
20.0,C29,Colombia,322.72,2020,consumo_intermedio_por_actividad_economica
21.0,C30,Colombia,450.03,2020,consumo_intermedio_por_actividad_economica
22.0,C31,Colombia,247.1,2020,consumo_intermedio_por_actividad_economica
23.0,C32,Colombia,4369.48,2020,consumo_intermedio_por_actividad_economica
24.0,C33,Colombia,-,2020,consumo_intermedio_por_actividad_economica
25.0,CXX,Colombia,-,2020,consumo_intermedio_por_actividad_economica
,,Ecuador,,2020,consumo_intermedio_por_actividad_economica
0.0,C,Ecuador,18513.7,2020,consumo_intermedio_por_actividad_economica
1.0,C10,Ecuador,10705.98,2020,consumo_intermedio_por_actividad_economica
2.0,C11,Ecuador,607.19,2020,consumo_intermedio_por_actividad_economica
3.0,C12,Ecuador,7.26,2020,consumo_intermedio_por_actividad_economica
4.0,C13,Ecuador,143.93,2020,consumo_intermedio_por_actividad_economica
5.0,C14,Ecuador,52.96,2020,consumo_intermedio_por_actividad_economica
6.0,C15,Ecuador,82.98,2020,consumo_intermedio_por_actividad_economica
7.0,C16,Ecuador,420.56,2020,consumo_intermedio_por_actividad_economica
8.0,C17,Ecuador,1062.83,2020,consumo_intermedio_por_actividad_economica
9.0,C18,Ecuador,176.2,2020,consumo_intermedio_por_actividad_economica
10.0,C19,Ecuador,115.37,2020,consumo_intermedio_por_actividad_economica
11.0,C20,Ecuador,916.31,2020,consumo_intermedio_por_actividad_economica
12.0,C21,Ecuador,302.47,2020,consumo_intermedio_por_actividad_economica
13.0,C22,Ecuador,1086,2020,consumo_intermedio_por_actividad_economica
